sku,name,upc,item_order,brand,brand_abbrev,brand_order,unit_price,qty_display,image_path,section,section_order,group_title,group_order,verified,category
KLD00809-6,Miracle Drops Conditioner,'856633008872,2,Kaleidoscope,KAL,47,7.99,,pages/chemical-upc-v3/KLD00809-6.jpg,,,,,no,Chemical
KLD2327,Miracle Drops Extra Strength,'856633008605,5,Kaleidoscope,KAL,47,11.29,2oz,pages/chemical-upc-v3/KLD2327.jpg,,,,,yes,Chemical
AG54502-6,Curl Max Twisty Curly Spray,'074208545021,3,Lekair,LIA,48,4.71,8oz,pages/chemical-upc-v3/AG54502-6.jpg,,,,,no,Chemical
KL9737,Locs Braids & Edges Gel,'0743690397370,2,Lekair,LIA,48,3.95,8oz,pages/chemical-upc-v3/KL9737.jpg,,,,,no,Chemical
KL9665-6,Cholesterol Plus Strengthening & Conditioning Cream,'743690396656,1,Lekair,LIA,48,3.39,24oz (8/cs),pages/chemical-upc-v3/KL9665-6.jpg,,,,,yes,Chemical
AT61557-6,Shining & Conditioning Gel Regular Hold,'072790615573,2,Let's Jam,LJ,49,5.49,14oz (6/cs),pages/chemical-upc-v3/AT61557-6.jpg,,,,,yes,Chemical
AT61555-6B,Shining & Conditioning Gel - Regular Hold,'072790790577,1,Let's Jam,LJ,49,,4oz (6/cs),pages/chemical-upc-v3/AT61555-6B.jpg,,,,,yes,Chemical
AT61566-6,"Shining and Conditioning Hair Gel, Extra Hold",'072790615665,3,Let's Jam,LJ,49,5.49,14oz (6/cs),pages/chemical-upc-v3/AT61566-6.jpg,,,,,yes,Chemical
AT61565-6,Shining & Conditioning Gel - Extra Hold,'072790790584,4,Let's Jam,LJ,49,2.79,,,,,,,no,Chemical
KL373-6,Activator Gel Regular,'070596003730,1,Long Aid,LAI,50,5.35,2.4oz (24/cs),pages/chemical-upc-v3/KL373-6.jpg,,,,,yes,Chemical
AM10368-6,Curl Activator Gel Extra Dry,'077312103682,2,Long Aid,LAI,50,6.18,32oz (6/cs),pages/chemical-upc-v3/AM10368-6.jpg,,,,,yes,Chemical
LRL370,Quick Blue Bleach Powder Packet,'657201080081,3,L'Oreal,LOR,51,,1oz,pages/chemical-upc-v3/LRL370.jpg,,,,,yes,Chemical
LRL50024,"Excellence Hicolor, Red Magenta Highlights",'657201051012,2,L'Oreal,LOR,51,4.29,1.2oz (12/cs),pages/chemical-upc-v3/LRL50024.jpg,,,,,yes,Chemical
LRL109,"Effasol Color Remover, Leaves Hair Ready For Recoloring, 1 Packet",'657201080043,1,L'Oreal,LOR,51,3.59,,,,,,,no,Chemical
RL44839,Milk & Honey Refine Me Curl Defining Mousse,'075724448391,8,Lottabody,LOT,52,3.53,207ml,pages/chemical-upc-v3/RL44839.jpg,,,,,no,Chemical
RL013008,Setting Lotion Concentrated Formula,'075724130081,9,Lottabody,LOT,52,4.33,226g,pages/chemical-upc-v3/RL013008.jpg,,,,,yes,Chemical
RL013016,Setting Lotion Concentrated Formula,'075724130166,10,Lottabody,LOT,52,5.99,15oz (12/cs),pages/chemical-upc-v3/RL013016.jpg,,,,,yes,Chemical
RL013032,Setting Lotion Concentrated Formula,'075724130326,11,Lottabody,LOT,52,7.76,32oz (12/cs),pages/chemical-upc-v3/RL013032.jpg,,,,,yes,Chemical
RL08399,Coconut Shea Oils Moisturize Me Curl And Style Milk,'075724083998,13,Lottabody,LOT,52,3.10,236ml (12/cs),pages/chemical-upc-v3/RL08399.jpg,,,,,yes,Chemical
RL08401,Coconut & Shea Oils Control Me Edge Gel,'075724084018,3,Lottabody,LOT,52,2.74,2.25oz (6/cs),pages/chemical-upc-v3/RL08401.jpg,,,,,yes,Chemical
RL18305,"Coconut Oil And Shea Wrap Me Foaming Curl Mousse, Creates Soft Wraps, Hair Mousse For Curly Hair, Defines Curls, Anti Frizz",'075724183056,7,Lottabody,LOT,52,3.09,7oz,pages/chemical-upc-v3/RL18305.jpg,,,,,yes,Chemical
RL631083,Style Me Texturizing Setting Lotion,'075724631083,12,Lottabody,LOT,52,2.34,8oz (12/cs),pages/chemical-upc-v3/RL631083.jpg,,,,,yes,Chemical
RL19903,Love Me 5 In 1 Miracle Styling Creme,'075724199033,16,Lottabody,LOT,52,3.10,5.1oz (12/cs),pages/chemical-upc-v3/RL19903.jpg,,,,,yes,Chemical
RL43558,Coconut & Shea Oils Control Me Edge Gel Black,'075724435582,4,Lottabody,LOT,52,3.08,2.25oz (12/cs),pages/chemical-upc-v3/RL43558.jpg,,,,,yes,Chemical
RL47463,Coconut & Shea Oils Control Me Edge Gel [24HR],'075724474635,5,Lottabody,LOT,52,2.82,2.25oz (2/cs),pages/chemical-upc-v3/RL47463.jpg,,,,,yes,Chemical
RL44834,Milk Honey Restore Me Cream Shampoo,'075724448346,1,Lottabody,LOT,52,3.17,10.1oz (12/cs),pages/chemical-upc-v3/RL44834.jpg,,,,,yes,Chemical
RL44837,Milk & Honey Nourish Me Leave In Conditioner,'075724448377,2,Lottabody,LOT,52,3.53,8oz (12/cs),pages/chemical-upc-v3/RL44837.jpg,,,,,yes,Chemical
RL00231,Milk & Honey Elongate Me Curl Stretcher,'075724002319,15,Lottabody,LOT,52,3.38,10.5oz (12/cs),pages/chemical-upc-v3/RL00231.jpg,,,,,yes,Chemical
RL00230,Milk & Honey Hold Me Max Styling Gel,'075724002302,6,Lottabody,LOT,52,3.38,8.4oz (12/cs),pages/chemical-upc-v3/RL00230.jpg,,,,,yes,Chemical
RL00232,Milk Honey Boost Me Curl Boosting Smoothie,'075724002326,14,Lottabody,LOT,52,3.38,5.1oz (12/cs),pages/chemical-upc-v3/RL00232.jpg,,,,,yes,Chemical
LT32021,Skin Ointment,'852113001227,1,Lucky Tiger,LTI,53,6.39,4oz (12/cs),pages/chemical-upc-v3/LT32021.jpg,,,,,yes,Chemical
AG54506-6,Max Curl Activator Moisturizer,'074208545069,1,Lustra Silk,LUS,54,4.71,20oz (6/cs),pages/chemical-upc-v3/AG54506-6.jpg,,,,,yes,Chemical
CR18-6,SoftSheen Carson Light Fresh Scent Razorless Regular Strength For Normal Beards Cream Shave,'072790000188,3,Magic,MAG,55,4.26,6oz (6/cs),pages/chemical-upc-v3/CR18-6.jpg,,,,,yes,Chemical
CR21-6,Razorless Cream Shave Hair Removal Depilatory For Smooth Bald Head Maintenance,'072790000218,2,Magic,MAG,55,4.26,6oz (6/cs),pages/chemical-upc-v3/CR21-6.jpg,,,,,yes,Chemical
CR20-6,"Cream Shave, Razorless, Extra Strength, For Coarse Hair",'075285008270,1,Magic,MAG,55,4.26,6oz (6/cs),pages/chemical-upc-v3/CR20-6.jpg,,,,,yes,Chemical
CR12-6,SoftSheen-Carson Platinum Shaving Powder Skin Conditioning Aloe And Vitamin E,'072790000126,7,Magic,MAG,55,3.15,4.5oz (6/cs),pages/chemical-upc-v3/CR12-6.jpg,,,,,yes,Chemical
CR15-6,"Shave Carson Regular Strength Shaving Powder, Blue",'072790000157,5,Magic,MAG,55,3.15,5oz (6/cs),pages/chemical-upc-v3/CR15-6.jpg,,,,,yes,Chemical
CR11-6,Shave Shaving Powder Depilatory Fragrant,'072790000119,6,Magic,MAG,55,3.15,4.5oz (6/cs),pages/chemical-upc-v3/CR11-6.jpg,,,,,yes,Chemical
CR7800-24,Grooming Beard Filler Natural Black,'075285216361,4,Magic,MAG,55,5.89,1.5ml,,,,,,no,Chemical
SA54203-6,Herbal Gro Conditioner,'071409542033,22,Mane 'N Tail,MTA,56,6.89,27.05oz,pages/chemical-upc-v3/SA54203-6.jpg,,,,,no,Chemical
SA54204-6,Color Protect Shampoo,'071409542040,4,Mane 'N Tail,MTA,56,6.89,27.05oz,pages/chemical-upc-v3/SA54204-6.jpg,,,,,no,Chemical
SA54205-6,Color Protect Conditioner,'071409542057,17,Mane 'N Tail,MTA,56,6.89,27.05oz,pages/chemical-upc-v3/SA54205-6.jpg,,,,,no,Chemical
SA54221-4,"Micellar Shampoo Biotin Infused, Coconut Oil",'071409542217,12,Mane 'N Tail,MTA,56,5.63,11.2oz,pages/chemical-upc-v3/SA54221-4.jpg,,,,,no,Chemical
SA54225-4,Biotin Infused Micellar Conditioner,'071409542255,16,Mane 'N Tail,MTA,56,5.63,,pages/chemical-upc-v3/SA54225-4.jpg,,,,,no,Chemical
SA54300-6,Gentle Clarifying Shampoo,'071409543009,8,Mane 'N Tail,MTA,56,4.09,355ml,pages/chemical-upc-v3/SA54300-6.jpg,,,,,no,Chemical
SA54303-6,Replenish Conditioner,'071409543036,25,Mane 'N Tail,MTA,56,4.09,,,,,,,no,Chemical
SA54430-24,Mane 'n Deep Moisturizing Shampoo,'071409544303,11,Mane 'N Tail,MTA,56,1.09,60ml,pages/chemical-upc-v3/SA54430-24.jpg,,,,,no,Chemical
SA54431-24,Mane Hair Conditioner Deep Moisturizing,'071409544310,24,Mane 'N Tail,MTA,56,1.09,60ml,pages/chemical-upc-v3/SA54431-24.jpg,,,,,no,Chemical
SA54370-6,Braid Sheen Spray,'071409543702,29,Mane 'N Tail,MTA,56,5.33,12oz (6/cs),pages/chemical-upc-v3/SA54370-6.jpg,,,,,yes,Chemical
SA54344-6,Detangling Hair Treatment Spray,'071409543443,27,Mane 'N Tail,MTA,56,4.69,12oz (6/cs),pages/chemical-upc-v3/SA54344-6.jpg,,,,,yes,Chemical
SA54416-24,Shampoo,'071409544167,14,Mane 'N Tail,MTA,56,1.09,2oz (24/cs),pages/chemical-upc-v3/SA54416-24.jpg,,,,,yes,Chemical
SA54417-24,Moisturizer – Texturizer Conditioner,'071409544174,1,Mane 'N Tail,MTA,56,1.09,60ml (24/cs),pages/chemical-upc-v3/SA54417-24.jpg,,,,,yes,Chemical
SA54321-6,And Body Original Shampoo,'071409543214,2,Mane 'N Tail,MTA,56,4.09,12oz (8/cs),pages/chemical-upc-v3/SA54321-6.jpg,,,,,yes,Chemical
SA54322-6,Straight Arrow Original Conditioner,'071409543221,26,Mane 'N Tail,MTA,56,4.09,12oz (8/cs),pages/chemical-upc-v3/SA54322-6.jpg,,,,,yes,Chemical
SA54364-6,And Body Original Shampoo,'071409543641,3,Mane 'N Tail,MTA,56,6.89,32oz (8/cs),pages/chemical-upc-v3/SA54364-6.jpg,,,,,yes,Chemical
SA54365-6,"Conditioner, Original",'071409543658,19,Mane 'N Tail,MTA,56,6.89,32oz,pages/chemical-upc-v3/SA54365-6.jpg,,,,,yes,Chemical
SA54329-6,"Shampoo, The Original, Provitamin B5, Deep Moisture",'071409543290,15,Mane 'N Tail,MTA,56,4.09,12oz,pages/chemical-upc-v3/SA54329-6.jpg,,,,,yes,Chemical
SA54325-6,"Conditioner, The Original, Provitamin B5, Deep Moisture",'071409543252,20,Mane 'N Tail,MTA,56,4.09,12oz (6/cs),pages/chemical-upc-v3/SA54325-6.jpg,,,,,yes,Chemical
SA54200-6,Deep Moisturizing Shampoo,'071409542002,7,Mane 'N Tail,MTA,56,6.89,27oz (6/cs),pages/chemical-upc-v3/SA54200-6.jpg,,,,,yes,Chemical
SA54200-6,Deep Moisturizing Conditioner,'071409542019,21,Mane 'N Tail,MTA,56,6.89,27oz (6/cs),pages/chemical-upc-v3/SA54200-6.jpg,,,,,yes,Chemical
SA54334-6,Hair Dressing,'071409543344,28,Mane 'N Tail,MTA,56,3.99,5.5oz (6/cs),pages/chemical-upc-v3/SA54334-6.jpg,,,,,yes,Chemical
SA54307-6,Herbal Gro Hair Shampoo,'071409543078,9,Mane 'N Tail,MTA,56,4.09,12oz (6/cs),pages/chemical-upc-v3/SA54307-6.jpg,,,,,yes,Chemical
SA54310-6,Herbal Gro Conditioner,'071409543108,23,Mane 'N Tail,MTA,56,4.09,12oz (6/cs),pages/chemical-upc-v3/SA54310-6.jpg,,,,,yes,Chemical
SA54202-6,Herbal Gro Shampoo,'071409542026,10,Mane 'N Tail,MTA,56,6.89,27oz (6/cs),pages/chemical-upc-v3/SA54202-6.jpg,,,,,yes,Chemical
SA74400-6,Color Protect Shampoo,'071409744000,5,Mane 'N Tail,MTA,56,4.09,12oz (6/cs),pages/chemical-upc-v3/SA74400-6.jpg,,,,,yes,Chemical
SA74403-6,Color Protect Conditioner,'071409744031,18,Mane 'N Tail,MTA,56,4.09,12oz (6/cs),pages/chemical-upc-v3/SA74403-6.jpg,,,,,yes,Chemical
SA54441-6,Daily Control 2 In 1 Anti-Dandruff Shampoo And Conditioner,'071409544419,6,Mane 'N Tail,MTA,56,4.85,12oz (8/cs),pages/chemical-upc-v3/SA54441-6.jpg,,,,,yes,Chemical
SA54232-4,Repair Replenish Shampoo 11.2 Fl,'071409542323,13,Mane 'N Tail,MTA,56,5.44,11.2oz,pages/chemical-upc-v3/SA54232-4.jpg,,,,,yes,Chemical
MIE606-6,Organics Babassu Oil Conditioning Sulfate-Free Shampoo,'854102006060,2,Mielle,MIE,57,8.60,8oz,pages/chemical-upc-v3/MIE606-6.jpg,,,,,yes,Chemical
MIE214-6,Avocado & Tamanu Anti-Frizz Slip & Seal Leave-In Conditioner,'850035582145,6,Mielle,MIE,57,8.60,8oz,,,,,,no,Chemical
MIE217-6,Organics Avocado & Tamanu Anti-Frizz Curl Perfector,'850035582176,30,Mielle,MIE,57,8.60,,pages/chemical-upc-v3/MIE217-6.jpg,,,,,no,Chemical
MIE218-6,Avocado & Tamanu Anti-Frizz Stay Straight Serum,'850035582183,26,Mielle,MIE,57,8.60,6oz,pages/chemical-upc-v3/MIE218-6.jpg,,,,,no,Chemical
MIE219-6,Organics Avocado & Tamanu Anti-Frizz Shampoo,'850035582190,1,Mielle,MIE,57,8.60,12oz,pages/chemical-upc-v3/MIE219-6.jpg,,,,,no,Chemical
MIE220-6,Organics Avocado & Tamanu Anti-Frizz Conditioner,'850035582206,8,Mielle,MIE,57,8.60,12oz,pages/chemical-upc-v3/MIE220-6.jpg,,,,,no,Chemical
MIE586-6,Organics Rosemary Mint Strengthening Leave-In Conditioner,'850001265867,17,Mielle,MIE,57,6.62,,pages/chemical-upc-v3/MIE586-6.jpg,,,,,no,Chemical
MIE672.24,Organics Mongongo Oil Hydrating Conditioner,'854102006725,10,Mielle,MIE,57,,1.75oz,pages/chemical-upc-v3/MIE672.24.jpg,,,,,no,Chemical
MIE675,Organics Rosemary Mint Strengthening Edge Gel,'854102006756,23,Mielle,MIE,57,4.63,2oz,pages/chemical-upc-v3/MIE675.jpg,,,,,no,Chemical
MIE605-6,Organics Babassu Oil Mint Deep Conditioner 8 Fl,'854102006053,9,Mielle,MIE,57,9.25,,pages/chemical-upc-v3/MIE605-6.jpg,,,,,yes,Chemical
MIE619-6,Organics White Peony Leave In Conditioner,'854102006190,11,Mielle,MIE,57,8.60,8oz (6/cs),pages/chemical-upc-v3/MIE619-6.jpg,,,,,yes,Chemical
MIE618-6,Organics Mint Almond Oil For Healthy Hair And Scalp,'854102006183,27,Mielle,MIE,57,8.60,8oz,pages/chemical-upc-v3/MIE618-6.jpg,,,,,yes,Chemical
MIE639-6,Organics Pomegranate & Honey Leave In Conditioner,'854102006398,13,Mielle,MIE,57,8.60,12oz (6/cs),pages/chemical-upc-v3/MIE639-6.jpg,,,,,yes,Chemical
MIE638-6,Organics Pomegranate & Honey Twisting Souffle,'854102006381,33,Mielle,MIE,57,8.60,12oz (6/cs),pages/chemical-upc-v3/MIE638-6.jpg,,,,,yes,Chemical
MIE637-6,Organics Pomegranate & Honey Curl Smoothie,'854102006374,32,Mielle,MIE,57,8.60,12oz (6/cs),pages/chemical-upc-v3/MIE637-6.jpg,,,,,yes,Chemical
MIE636-6,Pomegranate & Honey Coil Sculpting Custard,'850001265416,35,Mielle,MIE,57,8.60,12oz (6/cs),pages/chemical-upc-v3/MIE636-6.jpg,,,,,yes,Chemical
MIE629-6,Organics Babassu Brazilian Curly Cocktail Curl Mousse,'854102006299,24,Mielle,MIE,57,9.25,7.5oz (6/cs),pages/chemical-upc-v3/MIE629-6.jpg,,,,,yes,Chemical
MIE627-6,Babassu Brazilian Curly Cocktail Curl Cream,'854102006275,29,Mielle,MIE,57,9.25,7.5oz (6/cs),pages/chemical-upc-v3/MIE627-6.jpg,,,,,yes,Chemical
MIE679-6,Organics Pomegranate & Honey Shampoo,'854102006794,3,Mielle,MIE,57,8.60,12oz (6/cs),pages/chemical-upc-v3/MIE679-6.jpg,,,,,yes,Chemical
MIE674-6,Pomegranate & Honey Curl Refreshing Spray,'854102006749,36,Mielle,MIE,57,8.60,8oz (6/cs),pages/chemical-upc-v3/MIE674-6.jpg,,,,,yes,Chemical
MIE670-24,Organics Pomegranate & Honey Leave-in Conditioner,'854102006701,14,Mielle,MIE,57,1.33,1.75oz,pages/chemical-upc-v3/MIE670-24.jpg,,,,,yes,Chemical
MIE681-24,Organics Pomegranate & Honey Coil Sculpting Custard,'854102006817,31,Mielle,MIE,57,1.33,1.75oz,pages/chemical-upc-v3/MIE681-24.jpg,,,,,yes,Chemical
MIE671-24,Organics Pomegranate & Honey Twisting Souffle,'854102006718,34,Mielle,MIE,57,1.33,1.75oz,pages/chemical-upc-v3/MIE671-24.jpg,,,,,yes,Chemical
MIE668-24,Babassu & Mint Deep Conditioner Pouch,'841020066887,7,Mielle,MIE,57,1.33,1.75oz,pages/chemical-upc-v3/MIE668-24.jpg,,,,,yes,Chemical
MIE677-6,Organics Rosemary Mint Strengthening Shampoo,'854102006770,5,Mielle,MIE,57,6.62,12oz (6/cs),pages/chemical-upc-v3/MIE677-6.jpg,,,,,yes,Chemical
MIE678-6,Organics Rosemary Mint Multi-Vitamin Daily Styling Cream,'854102006787,40,Mielle,MIE,57,6.62,8oz (6/cs),pages/chemical-upc-v3/MIE678-6.jpg,,,,,yes,Chemical
MIE673,Organics Rosemary Mint Scalp & Strengthening Hair Oil,'854102006732,28,Mielle,MIE,57,6.62,2oz (12/cs),pages/chemical-upc-v3/MIE673.jpg,,,,,yes,Chemical
MIE676-6,Organics Rosemary Mint Strengthening Hair Masque,'854102006763,19,Mielle,MIE,57,6.62,12oz (6/cs),pages/chemical-upc-v3/MIE676-6.jpg,,,,,yes,Chemical
MIE523-6,Organics Rice Water Milk,'850001265232,39,Mielle,MIE,57,6.62,8oz,pages/chemical-upc-v3/MIE523-6.jpg,,,,,yes,Chemical
MIE526-6,Organics Rice Water Collection Shine Mist,'850001265263,37,Mielle,MIE,57,6.29,4oz (6/cs),pages/chemical-upc-v3/MIE526-6.jpg,,,,,yes,Chemical
MIE532-6,Organics Rice Water Collection Hydrating Shampoo,'850001265324,4,Mielle,MIE,57,6.29,8oz (8/cs),pages/chemical-upc-v3/MIE532-6.jpg,,,,,yes,Chemical
MIE563-6,Organics Rice Water With Aloe Deep Conditioner,'850001265638,15,Mielle,MIE,57,6.29,8oz (6/cs),pages/chemical-upc-v3/MIE563-6.jpg,,,,,yes,Chemical
MIE255-24,Rosemary Mint Strengthening Hair Masque w/Biotin 1.75,'850035582558,21,Mielle,MIE,57,1.33,1.75oz,pages/chemical-upc-v3/MIE255-24.jpg,,,,,yes,Chemical
MIE257-24,Rosemary Mint Blend Strengthening Leave-In Conditioner,'850035582572,18,Mielle,MIE,57,1.33,1.75oz,pages/chemical-upc-v3/MIE257-24.jpg,,,,,yes,Chemical
MIE642-6,Organics Pomegranate & Honey Curl Defining Mousse With Hold,'850001265300,25,Mielle,MIE,57,6.61,7.5oz (6/cs),pages/chemical-upc-v3/MIE642-6.jpg,,,,,yes,Chemical
MIE562,"Edge Gel, Pomegranate & Honey Blend, Super Hold",'850001265621,22,Mielle,MIE,57,4.63,2oz (12/cs),pages/chemical-upc-v3/MIE562.jpg,,,,,yes,Chemical
MIE604-6,Organics Moisturizing Avocado Hair Milk,'854102006046,38,Mielle,MIE,57,8.60,8oz,pages/chemical-upc-v3/MIE604-6.jpg,,,,,yes,Chemical
MIE680-6,Organics Pomegranate & Honey Conditioner,'854102006800,12,Mielle,MIE,57,8.60,12oz (6/cs),pages/chemical-upc-v3/MIE680-6.jpg,,,,,yes,Chemical
MIE525,Rice Water Collection Split End Therapy,'850001265256,20,Mielle,MIE,57,6.62,2oz (12/cs),pages/chemical-upc-v3/MIE525.jpg,,,,,yes,Chemical
MIE565-6,Rice Water & Aloe Itch Relief,'850001265652,41,Mielle,MIE,57,6.62,4oz (6/cs),pages/chemical-upc-v3/MIE565-6.jpg,,,,,yes,Chemical
MIE225-6,Organics Rosemary Mint Strengthening Conditioner,'850035582251,16,Mielle,MIE,57,6.62,12oz (6/cs),pages/chemical-upc-v3/MIE225-6.jpg,,,,,yes,Chemical
UB0954-6,Essence Semi Permanent Hair Color (Lava Red 954),'746817949544,3,My DNA,DNA,58,3.09,,pages/chemical-upc-v3/UB0954-6.jpg,,,,,no,Chemical
UB0955-6,Semi Perm Scarlet,'746817949551,2,My DNA,DNA,58,3.09,,,,,,,no,Chemical
UB0962-6,Semi Perm Cherrywood,'746817949629,1,My DNA,DNA,58,3.09,,,,,,,no,Chemical
JM824,Tea Tree Oil Sheen,'021306218241,3,Black Magic,JM,59,2.35,2oz (12/cs),pages/chemical-upc-v3/JM824.jpg,,,,,yes,Chemical
JM801,Oil Sheen Spray - African Coconut,'021306218012,2,Black Magic,JM,59,3.82,10.5oz,pages/chemical-upc-v3/JM801.jpg,,,,,no,Chemical
JM802,Oil Sheen Spray - African Cherry,'021306218029,1,Black Magic,JM,59,3.82,10.5oz,,,,,,no,Chemical
JM809,After Shave Lotion,'021306218098,4,Black Magic,JM,59,3.82,14oz,pages/chemical-upc-v3/JM809.jpg,,,,,no,Chemical
JM815,Tonic After Shave Lotion - Alcohol Free,'021306218159,6,Black Magic,JM,59,3.82,14oz,pages/chemical-upc-v3/JM815.jpg,,,,,no,Chemical
JM816,After Shave Lotion - Bay Rum,'021306218166,5,Black Magic,JM,59,3.82,14oz,pages/chemical-upc-v3/JM816.jpg,,,,,no,Chemical
SIB110,Collection Edge Control Travel Size,'860289001231,2,She Is Bomb,SIB,60,2.75,1oz,pages/chemical-upc-v3/SIB110.jpg,,,,,yes,Chemical
SIB130,Glazee Hair Gel,'860001677508,3,She Is Bomb,SIB,60,7.25,4oz,pages/chemical-upc-v3/SIB130.jpg,,,,,no,Chemical
SIB124,Collection Goo,'860289001248,6,She Is Bomb,SIB,60,8.50,2.5oz,pages/chemical-upc-v3/SIB124.jpg,,,,,no,Chemical
SIB130,"Collection Glazee For Edges, Braids, And Twist Outs",'860289001262,5,She Is Bomb,SIB,60,7.25,4oz,pages/chemical-upc-v3/SIB130.jpg,,,,,no,Chemical
SIB128,Collection Edge Control,'860289001286,1,She Is Bomb,SIB,60,6.99,3.5oz,pages/chemical-upc-v3/SIB128.jpg,,,,,no,Chemical
SIB129,Hair Wax Stick,'860289001293,4,She Is Bomb,SIB,60,6.99,2.7oz,pages/chemical-upc-v3/SIB129.jpg,,,,,no,Chemical
NAM11023-24,Hair Mayonnaise Treatment - Travel Packet,'632169110230,32,ORS,ORS,61,1.59,1.75oz (12/2/cs),pages/chemical-upc-v3/NAM11023-24.jpg,,,,,yes,Chemical
NAM11194-6,Olive Oil Zone Targeted No-lye Hair Relaxer,'632169111947,9,ORS,ORS,61,3.98,8oz,pages/chemical-upc-v3/NAM11194-6.jpg,,,,,no,Chemical
NAM12198-6,Olive Oil Max Moisture Super Nourishing Daily Curl Creme,'632169121984,59,ORS,ORS,61,5.49,,pages/chemical-upc-v3/NAM12198-6.jpg,,,,,no,Chemical
NAM11021B,Mayonnaise,'632169123216,31,ORS,ORS,61,,,,,,,,no,Chemical
NAM21014-6,Olive Oil Relax & Restore Promote Growth Therapy Oil,'632169210145,33,ORS,ORS,61,6.37,6oz,pages/chemical-upc-v3/NAM21014-6.jpg,,,,,no,Chemical
NAM21021-6,Olive Oil Max Moisture Super Soft Style Curl Defining Mousse,'632169210213,44,ORS,ORS,61,5.49,207ml,pages/chemical-upc-v3/NAM21021-6.jpg,,,,,no,Chemical
NAM21022-6,Olive Oil Deep Cleansing Creamy Aloe Shampoo,'632169210220,14,ORS,ORS,61,5.49,473ml,pages/chemical-upc-v3/NAM21022-6.jpg,,,,,no,Chemical
NAM21025-6,Olive Oil Deep Cleansing Creamy Aloe Shampoo,'632169210251,13,ORS,ORS,61,3.61,8oz,pages/chemical-upc-v3/NAM21025-6.jpg,,,,,no,Chemical
NAM21027-6,Olive Oil Replenishing Conditioner With Sweet Orange Oil,'632169210275,29,ORS,ORS,61,3.61,8oz,,,,,,no,Chemical
NAM21079-6,Incredibly Rich Oil Moisturizing Hair Lotion,'632169210794,49,ORS,ORS,61,6.16,,pages/chemical-upc-v3/NAM21079-6.jpg,,,,,no,Chemical
NAM21101-6.,Olive Oil Texlax & Stretch Semi-Straightening System,'632169211012,7,ORS,ORS,61,,7.75oz,pages/chemical-upc-v3/NAM21101-6..jpg,,,,,no,Chemical
NAM21101-6.,Olive Oil Texlax & Stretch Semi-Straightening System,'632169211012,8,ORS,ORS,61,,7.75oz,pages/chemical-upc-v3/NAM21101-6..jpg,,,,,no,Chemical
NAM23101,"Olive Oil Braid Sheen Spray Lavender, Acai & Biotin",'632169231010,50,ORS,ORS,61,4.39,,pages/chemical-upc-v3/NAM23101.jpg,,,,,no,Chemical
NAM23103,Olive Oil Revitalizing Sheen Spray,'632169231034,64,ORS,ORS,61,4.39,,pages/chemical-upc-v3/NAM23103.jpg,,,,,no,Chemical
NAM11011,Fertilizing Serum,'632169110117,48,ORS,ORS,61,8.87,2oz (12/cs),pages/chemical-upc-v3/NAM11011.jpg,,,,,yes,Chemical
NAM11043,Carrot Oil Strengthening Hair Cream,'632169110438,47,ORS,ORS,61,5.66,6oz (12/cs),pages/chemical-upc-v3/NAM11043.jpg,,,,,yes,Chemical
NAM12011,Tea Tree Soothing Hair & Scalp Oil,'632169120116,74,ORS,ORS,61,3.75,5.5oz (12/cs),pages/chemical-upc-v3/NAM12011.jpg,,,,,yes,Chemical
NAM12014,Roots Coconut Oil Hair & Scalp Condition,'632169120147,73,ORS,ORS,61,3.99,5.5oz,pages/chemical-upc-v3/NAM12014.jpg,,,,,yes,Chemical
NAM11032,"Organic Root Stimulator Lock And Twist Gel, Jar",'632169110322,42,ORS,ORS,61,3.98,13oz (12/cs),pages/chemical-upc-v3/NAM11032.jpg,,,,,yes,Chemical
NAM11038-6,Lock & Twist Gel,'632169110384,37,ORS,ORS,61,9.34,670g (6/cs),pages/chemical-upc-v3/NAM11038-6.jpg,,,,,yes,Chemical
NAM11041,Organic Root Tea Tree Oil Anti Bump Spray,'632169110414,72,ORS,ORS,61,4.70,4oz (12/cs),pages/chemical-upc-v3/NAM11041.jpg,,,,,yes,Chemical
NAM11034,Organic Root Stimulator Tea Tree Oil Anti-Bump Lotion,'632169110346,71,ORS,ORS,61,5.50,4oz (12/cs),pages/chemical-upc-v3/NAM11034.jpg,,,,,yes,Chemical
NAM19169-6,Olive Oil Girls Texture Softening System Kit,'632169191697,54,ORS,ORS,61,5.50,(6/cs),pages/chemical-upc-v3/NAM19169-6.jpg,,,,,yes,Chemical
NAM11155-6,Olive Oil Girls No-Lye Conditioning Hair Relaxer System Kit,'632169191550,3,ORS,ORS,61,5.99,,pages/chemical-upc-v3/NAM11155-6.jpg,,,,,yes,Chemical
NAM11157-6,Olive Oil Girls - Hair And Scalp Lotion,'632169191574,53,ORS,ORS,61,4.34,8.5oz (6/cs),pages/chemical-upc-v3/NAM11157-6.jpg,,,,,yes,Chemical
NAM11156-6,Olive Oil Girls Healthy Style Hair Pudding,'632169191567,52,ORS,ORS,61,4.70,13oz (6/cs),pages/chemical-upc-v3/NAM11156-6.jpg,,,,,yes,Chemical
NAM11153-6,Olive Oil Girls Moisture Rich Conditioner,'632169191536,24,ORS,ORS,61,3.54,13oz (8/cs),pages/chemical-upc-v3/NAM11153-6.jpg,,,,,yes,Chemical
